,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15
138,18.10124249,-1.961665654,0.354706536,-0.012151545,0.105066135,0.033431133,-0.006082652,-0.511972097,0.017431203,-0.482165322,-0.153360468,0.167347892,-0.066036016,-0.07160942,0.020322097
139,18.75790551,-1.962859998,0.337287609,-0.019641347,0.090933175,0.002205259,0.045906904,-0.513840496,0.047285757,-0.481047035,-0.166557518,0.174929976,-0.088950849,-0.032697283,0.004616826
140,19.45738525,-1.965099532,0.319957784,-0.000296727,0.123572884,0.014155935,0.0414664,-0.503666994,0.066850095,-0.478898356,-0.149534148,0.161490551,-0.063281502,-0.044945189,0.010297062
141,20.11860918,-1.949243853,0.346425706,-0.000632739,0.097773594,0.032055132,0.020704298,-0.494916971,0.032323211,-0.496252205,-0.153089635,0.1744715,-0.079312898,-0.039410803,0.025682428
142,20.82690819,-1.962919453,0.376391216,-0.078892769,0.074631364,-0.013926515,0.041617173,-0.515842475,0.048319141,-0.480030376,-0.180477362,0.159304371,-0.08731509,-0.038295665,0.01511788
143,21.55341257,-1.96782067,0.317723086,-0.010389914,0.076520737,0.01321344,0.050566849,-0.523959315,0.023668855,-0.453482336,-0.161601437,0.17371725,-0.04821932,-0.04222065,0.016047249
144,22.20454835,-2.006972858,0.363721614,0.000212332,0.074383323,0.032198255,0.061793963,-0.509258568,0.045195021,-0.455922892,-0.174146332,0.13487553,-0.07399935,-0.045167617,0.001388629
145,22.90528666,-1.999385119,0.371305525,-0.013662918,0.092493283,0.019414295,0.009427989,-0.490876566,0.042681013,-0.472006234,-0.168877581,0.179306695,-0.077725522,-0.034208333,-0.000872428
146,23.62213739,-2.009627947,0.377761586,0.011753947,0.091658113,0.028475846,0.025547832,-0.490000679,0.039099779,-0.49079875,-0.162921507,0.168516932,-0.057291904,-0.049786261,0.01464682
147,24.34850609,-2.015594682,0.345340611,-0.03366792,0.075030124,0.015779529,0.049593652,-0.487950501,0.01188143,-0.473817582,-0.170770867,0.196515755,-0.094235165,-0.04448334,0.022888907
148,25.06161363,-1.995220849,0.341237345,-0.030541595,0.088430875,0.012240697,0.047378611,-0.50980845,0.016455772,-0.481529543,-0.171901198,0.173473889,-0.040125841,-0.05626443,0.006949425
149,25.78522112,-2.037077145,0.366756394,-0.02331477,0.073372682,-0.011556862,0.038638567,-0.487309375,0.018918373,-0.464664894,-0.179402333,0.177285486,-0.049795078,-0.048588384,0.008451571
150,-22.24789595,-1.45956994,0.213563789,0.175357401,-0.009113903,-0.133443755,-0.051547013,-0.440473447,0.036331567,-0.490833483,-0.13101539,0.047756238,0.078522101,0.120737249,-0.085131292
151,-21.72526664,-1.465358409,0.160658098,0.168750743,-0.013927011,-0.138375863,-0.085978516,-0.407480397,-0.01783279,-0.493154847,-0.129726491,0.012079815,0.099928446,0.163405414,-0.032189429
152,-21.15399912,-1.452425373,0.21087323,0.170903879,-0.030850344,-0.16706032,-0.052019488,-0.438608618,0.116720821,-0.474652222,-0.13636511,-0.034000134,0.117103607,0.103622929,-0.067386985
153,-20.70557946,-1.503140456,0.260583148,0.210844948,-0.024241538,-0.165378846,-0.006507803,-0.396054774,0.006554967,-0.494132199,-0.131828071,0.020647079,0.103145033,0.151878186,-0.054485454
154,-20.14284369,-1.396101866,0.2118849,0.233207278,-0.039841737,-0.131101283,0.056808941,-0.341573602,-0.024917724,-0.46522783,-0.072560898,0.009492252,0.065693049,0.192893592,-0.029200708
155,-19.42226377,-1.408346179,0.204004155,0.213397359,-0.048002541,-0.181058574,0.061129966,-0.335182516,0.031582972,-0.479302888,-0.130897654,0.029635187,0.113084417,0.185169864,-0.036723066
156,-18.87621019,-1.45658908,0.138890091,0.194693777,-0.032748074,-0.149989442,0.013200363,-0.392262251,0.00544723,-0.482576056,-0.115249239,0.005300573,0.125192877,0.168189162,-0.054364211
157,-18.31205561,-1.510725064,0.17188524,0.202841848,-0.011409583,-0.180857255,-0.037222128,-0.386406827,0.014822293,-0.518814912,-0.061409755,-0.07251777,0.160809506,0.124660943,-0.052434341
158,-17.69503231,-1.448015834,0.165108096,0.291626748,-0.052296272,-0.105413264,-0.086685351,-0.364856598,0.049356533,-0.417132973,-0.076180733,0.019991424,0.033849616,0.173966577,-0.091606642
159,-17.01189099,-1.482609446,0.144820629,0.213419544,-0.039441231,-0.193270527,0.029338426,-0.344812345,0.039049605,-0.438072894,-0.088249475,-0.057489034,0.074922712,0.147735221,-0.084415817
160,-16.27490836,-1.430387605,0.174144437,0.239737452,-0.014782126,-0.194723337,-0.014137217,-0.314058616,0.029252632,-0.474779317,-0.076087376,-0.065202301,0.141614451,0.144885364,-0.077135248
161,-15.67081225,-1.392078826,0.133867125,0.318417591,-0.038511086,-0.13725537,-0.086796029,-0.292341357,0.058447962,-0.428009801,-0.125149098,-0.024662947,0.088438461,0.166148302,-0.086331462
162,-14.88188147,-1.485055521,0.183261098,0.259138482,-0.03840419,-0.186118504,0.00792352,-0.350796876,0.029288209,-0.436592008,-0.08330892,-0.019438757,0.109935517,0.207952866,-0.045357587
163,-14.05876949,-1.54164946,0.157908119,0.186204017,-0.055593356,-0.247034909,-0.058163661,-0.342134905,-0.01012625,-0.450113845,-0.082760211,-0.064074675,0.104362998,0.150967892,-0.06881599
164,-13.28931108,-1.504406698,0.187469471,0.271814009,-0.039722972,-0.20771031,0.165815438,-0.359983024,-0.058301487,-0.414147594,-0.069393384,-0.10540182,0.185144947,0.149442449,-0.085814409
165,-12.59910788,-1.442538336,0.090894262,0.25563084,0.006816919,-0.286245419,-0.04862536,-0.326610909,-0.023933213,-0.345993621,-0.063612103,-0.089891316,0.141234641,0.150406961,-0.082697147
166,-11.80265609,-1.496294319,0.220197399,0.283469369,-0.040240376,-0.181550784,0.002958737,-0.346049856,0.037172209,-0.484047775,-0.019809955,-0.089824401,0.191867429,0.173746719,-0.055175386
167,-11.01501875,-1.409206951,0.107996842,0.259008252,-0.010880488,-0.180940104,-0.015399492,-0.288676737,-0.058461015,-0.487265644,-0.038856252,-0.104621101,0.137483611,0.159597887,-0.070327729
168,-10.18987402,-1.542066526,0.214201948,0.258355085,-0.093340428,-0.2050903,0.032493705,-0.36033241,0.005258334,-0.391484026,-0.063930512,-0.048632478,0.114427062,0.198023005,-0.062690023
169,-9.296741164,-1.477084151,0.186230579,0.246097162,-0.122913414,-0.18076525,-0.04320512,-0.342575823,0.048004393,-0.331487462,-0.000868413,-0.147554157,0.125679342,0.179360511,-0.0697499
170,-8.294741955,-1.396185766,0.135967585,0.242409041,-0.027821286,-0.189510781,-0.006227378,-0.27937707,0.045243044,-0.471230041,-0.036122403,-0.087649248,0.144680059,0.199966184,-0.040855386
171,-7.361063648,-1.501694856,0.204456123,0.277567468,-0.030385243,-0.249804673,-0.043221341,-0.324293987,-0.069935233,-0.419659276,-0.05534293,-0.045744866,0.170931213,0.177999615,-0.052507553
172,-6.422938397,-1.501652581,0.102387465,0.244360779,0.024540262,-0.226294252,0.013169553,-0.242292768,-0.030175772,-0.516644223,-0.068840379,-0.082952838,0.153137672,0.198896905,-0.047504548
173,-5.586000001,-1.445683135,0.108505943,0.294538275,-0.030725661,-0.148057308,-0.017412949,-0.332938683,-0.023230094,-0.427381879,-0.021788433,-0.141996435,0.131017924,0.196985364,-0.068207849
174,-4.638060053,-1.504047598,0.198764778,0.294002344,-0.124303251,-0.163645243,-0.032884134,-0.403141348,-0.018969436,-0.33513885,-0.02877535,-0.106009353,0.150300701,0.203793489,-0.05895545
175,-3.74464077,-1.513865423,0.204527082,0.365994589,-0.095509293,-0.153438748,-0.05707363,-0.291973677,-0.06307475,-0.411881857,0.000207377,-0.188436456,0.202207545,0.111586994,-0.077376432
176,-2.541064495,-1.622145537,0.161375104,0.238908426,-0.077952291,-0.226624197,0.08283223,-0.328697278,0.00558887,-0.424067939,-0.069708279,-0.178228763,0.148828726,0.11849802,-0.062199092
177,-1.589907955,-1.625116002,0.206953761,0.256774134,-0.083631301,-0.25637028,-0.010598156,-0.308138459,0.012345423,-0.380689627,-0.038150356,-0.099146503,0.17030821,0.205113611,-0.065129118
178,-0.57837154,-1.543981502,0.06302068,0.265517935,-0.016760239,-0.199032473,0.048267073,-0.289184603,-0.054858866,-0.441093582,-0.058833378,-0.150883685,0.15554196,0.196671156,-0.06696267
179,0.556632351,-1.552045433,0.201086679,0.287815252,-0.083165844,-0.238813421,-0.143302657,-0.260544703,0.062155969,-0.383601525,-0.028204303,-0.126400958,0.153562546,0.144927954,-0.019969858
180,1.686271666,-1.459146404,0.200061894,0.233715192,-0.03084924,-0.231073297,-0.045997674,-0.269329563,0.004095289,-0.407755769,-0.017078869,0.015596009,0.075772745,0.206131068,-0.078516794
181,2.67910414,-1.579519096,0.122740499,0.24539893,-0.054316431,-0.164263873,-0.002353625,-0.272724276,-0.079555284,-0.468079965,-0.037872503,-0.078333853,0.092101197,0.208958559,-0.038896366
182,3.761446778,-1.57912181,0.211736812,0.306413032,-0.06408484,-0.225216226,0.013675355,-0.250717069,-0.023401242,-0.403702663,-0.024307492,-0.141148905,0.140107928,0.154117342,-0.084852583
183,4.935812397,-1.623123215,0.153877303,0.286727721,0.00926628,-0.222581493,0.014439068,-0.32013652,0.034424965,-0.401139237,-0.098995528,-0.120155626,0.096115397,0.171288441,-0.136462205
184,6.140992649,-1.608644964,0.184383704,0.311908584,-0.083853191,-0.129353101,-0.027048648,-0.382754883,0.015002722,-0.384675663,-0.049728722,-0.092565282,0.167182799,0.232004423,-0.076505241
185,7.229928387,-1.649328935,0.244526973,0.355155639,-0.006942862,-0.220363904,-0.074200859,-0.290678077,0.01298209,-0.404281708,-0.014448983,-0.106159484,0.119149471,0.175901604,-0.058095168
186,8.355453547,-1.726379888,0.213510866,0.165779231,-0.047033941,-0.214914541,-0.082666755,-0.347856201,-0.032556166,-0.439678172,-0.067122442,-0.105999399,0.112412954,0.191736029,-0.089997237
187,9.644863938,-1.697454228,0.161860944,0.265770007,-0.069052352,-0.178801079,0.021417296,-0.307062596,-0.052548142,-0.38008486,-0.092592023,-0.091001929,0.110677699,0.133579999,-0.063687697
188,11.09207457,-1.665336373,0.173639234,0.178684191,0.026981953,-0.291380614,0.028669781,-0.335845161,-0.034745473,-0.397059314,0.004182718,-0.07426731,0.16650136,0.153226142,0.00992773
189,12.25510595,-1.698909483,0.177101842,0.184635159,-0.039134163,-0.210669652,0.024277835,-0.337334511,-0.001632566,-0.386928972,-0.053704288,-0.035805419,0.073996506,0.229941087,-0.018807051
190,13.523652,-1.718892903,0.136869098,0.206135361,0.012124733,-0.182578723,-0.059439569,-0.323748926,0.018867769,-0.503487836,-0.069249501,-0.027657643,0.123949944,0.220017898,-0.05314745
191,14.7731716,-1.703078685,0.210351522,0.232101693,-0.025594202,-0.201110297,-0.022125854,-0.311617551,-0.029628858,-0.37919432,-0.060113336,-0.048472526,0.08228797,0.173834123,-0.063825095
192,16.08321837,-1.836550947,0.147099082,0.177548255,-0.128310047,-0.181906386,0.002614553,-0.289022225,0.008388994,-0.395651608,-0.075990845,-0.019724749,0.055444437,0.143166395,-0.065829412
193,17.48041221,-1.740454723,0.142173186,0.186253149,0.057218414,-0.161218185,-0.041637324,-0.328890251,0.016542516,-0.511048155,-0.129171687,-0.008987597,0.079440118,0.154327754,-0.09184457
194,18.76725617,-1.830231106,0.195096772,0.24091162,-0.048403392,-0.131949179,-0.040382133,-0.317174087,0.010990021,-0.447902599,-0.101233194,-0.042313956,0.055562136,0.147666326,-0.073392993
195,20.10806727,-1.769347319,0.165271057,0.204906254,0.020320027,-0.198714762,-0.061217203,-0.392119294,-0.032691297,-0.368360428,-0.074168065,-0.037662599,0.093456908,0.134359004,-0.067831451
196,21.5542064,-1.857711557,0.190547757,0.150615935,0.013532952,-0.210454806,-0.010076976,-0.371918574,-0.0302966,-0.438170802,-0.087081059,-0.026204709,0.122995205,0.162219961,-0.039186136
197,22.91379564,-1.896626911,0.213489154,0.195069109,0.016329316,-0.175111207,0.059546539,-0.388752753,-0.018026957,-0.438643375,-0.073994578,-0.021826222,0.09625113,0.162040463,-0.062837141
198,24.39123343,-1.892388853,0.175835713,0.177122115,0.052961099,-0.176636154,-0.018496653,-0.327408401,-0.026747245,-0.463913462,-0.117109488,0.029994625,0.059339755,0.139862227,-0.062621142
199,25.89676866,-1.891714202,0.266353792,0.179818215,-0.036097597,-0.157610322,0.039255724,-0.356813762,0.046431969,-0.438921912,-0.127710205,0.038765802,0.088475274,0.124120945,-0.027982587
200,-22.25308232,-1.504318464,0.134325998,0.156247391,-0.009756566,-0.132501894,-0.032234549,-0.475221494,-0.023133668,-0.449973498,-0.14836425,-0.001671194,0.100609743,0.108642164,-0.031733149
201,-22.01758232,-1.455104365,0.178847855,0.216131621,0.018712237,-0.159523786,0.053961494,-0.416612199,0.002242686,-0.467163783,-0.12646034,0.015719188,0.106609081,0.13470288,-0.03772214
202,-21.73108101,-1.397301364,0.120898692,0.148267095,-0.028630422,-0.10636069,0.051056127,-0.467224479,-0.024333828,-0.45113009,-0.150775026,0.04920676,0.092785913,0.16040583,-0.068848623
203,-21.4655257,-1.453128128,0.15452839,0.170543518,-0.005017703,-0.170709256,0.004526587,-0.400126014,-0.025206248,-0.445916079,-0.14026804,0.052357886,0.06058749,0.141576011,-0.024375694
204,-21.27119569,-1.539882949,0.197982204,0.159262747,-0.051388225,-0.171249881,0.025755509,-0.452015307,0.008949641,-0.436602728,-0.159003141,0.056258634,0.080016739,0.198616413,-0.046457907
205,-20.95293395,-1.504491353,0.236355393,0.149220199,-0.045254488,-0.168047452,0.011406872,-0.414116741,-0.005197722,-0.477547526,-0.10486368,0.035794918,0.07357153,0.155263187,-0.067378367
206,-20.6532126,-1.46679739,0.220379535,0.167375785,-0.052324944,-0.167252469,0.007639473,-0.409178667,0.006546181,-0.452277513,-0.116094573,0.008295777,0.05496898,0.120255392,-0.054819577
207,-20.38112016,-1.52241066,0.196506942,0.209739717,-0.049841911,-0.146802553,-0.045869364,-0.398248969,-0.040356855,-0.458536952,-0.099342116,0.024622872,0.073442753,0.14648992,-0.030544075
208,-20.12404495,-1.468229372,0.195513292,0.233333576,-0.064832089,-0.129385319,-0.073628387,-0.407537351,0.024895218,-0.460978656,-0.115858415,-0.00471505,0.119320993,0.178840966,-0.036408974
209,-19.91016449,-1.500322175,0.13451833,0.222547481,-0.062023798,-0.127354905,0.057760072,-0.413279431,0.024099143,-0.448161197,-0.081093625,-0.054165701,0.149167548,0.069799782,-0.055428339
210,-19.50675583,-1.436148368,0.176948522,0.262767387,0.02134783,-0.182063963,0.049163053,-0.341762879,-0.014880406,-0.472449405,-0.060808631,-0.042305059,0.146304505,0.116538397,-0.054324698
211,-19.22254063,-1.414034837,0.188289552,0.190999954,0.01953306,-0.207710438,-0.000587164,-0.348524073,0.062526032,-0.473940359,-0.0937172,0.022151734,0.125712372,0.160592447,-0.046743394
212,-18.91628283,-1.454462215,0.179203766,0.252488544,-0.037651146,-0.141346286,-0.075609179,-0.362588303,0.012376521,-0.457848522,-0.098371078,-0.021347343,0.104888141,0.150626149,-0.055733179
213,-18.64723282,-1.48110062,0.198571293,0.220224202,-0.029907401,-0.144702175,-0.001041231,-0.352364573,0.004225963,-0.551775889,-0.092085501,-0.019017533,0.140934596,0.160231987,-0.082647319
214,-18.30503298,-1.469279717,0.175652365,0.236229103,0.011228109,-0.183300387,0.010295247,-0.374669533,-0.077256604,-0.448211662,-0.079670658,-0.043006351,0.121336882,0.138281839,-0.0451338
215,-17.94700094,-1.435545956,0.244187558,0.257867393,-0.044978618,-0.146303289,-0.026700495,-0.350713493,-0.066638982,-0.472208121,-0.124190905,-0.021063526,0.101244735,0.178797419,-0.051332092
216,-17.57251061,-1.457363457,0.195904454,0.266662172,-0.048078313,-0.170910718,-0.003653246,-0.397793653,0.072437448,-0.421090988,-0.074516873,-0.08656059,0.176481187,0.12581323,-0.022438224
217,-17.48245177,-1.523698538,0.144853329,0.200231598,-0.053851379,-0.184782632,0.022797888,-0.354491023,-0.020870155,-0.440639415,-0.076885163,-0.091293514,0.070462689,0.152191259,-0.07082052
218,-16.99466802,-1.385592199,0.179614539,0.241692695,-0.003003034,-0.123113464,0.032397623,-0.375849311,0.028758892,-0.482070659,-0.084558514,-0.065849272,0.092002896,0.158674494,-0.077877743
219,-16.71570228,-1.549723651,0.156173518,0.232186305,-0.01549842,-0.228100741,-0.065970595,-0.346310714,-0.058073519,-0.424713934,-0.097246181,-0.092775691,0.099430684,0.13249029,-0.062390957
220,-16.38884234,-1.462420659,0.234359903,0.26221352,-0.044590605,-0.161371816,0.035307002,-0.403205405,0.035239401,-0.412928924,-0.06638351,-0.021003851,0.131524615,0.188819757,-0.025225731
221,-15.99200231,-1.498814544,0.239960365,0.219235863,-0.041659198,-0.211275325,0.011090297,-0.380958757,0.007207134,-0.453663864,-0.10677942,-0.032407845,0.17430654,0.160982278,-0.062516449
222,-15.73924692,-1.424770438,0.134461014,0.221198639,-0.097357654,-0.163596223,0.021101241,-0.294372835,-0.005196641,-0.432255679,-0.055983809,-0.039034736,0.103801334,0.174801201,-0.064361846
223,-15.32075985,-1.494353469,0.198861859,0.225251519,-0.019962334,-0.185884461,-0.039989757,-0.402721468,-0.005018197,-0.434435571,-0.049491983,-0.041379142,0.153908522,0.178309183,-0.046773543
224,-15.03503207,-1.52706791,0.154285751,0.170967975,-0.059944652,-0.229693786,-0.041099603,-0.35822499,0.0329905,-0.433829467,-0.09425425,-0.022474976,0.114080003,0.18381323,-0.053470856
225,-14.49805767,-1.443819616,0.171286061,0.259709504,-0.033201313,-0.204162943,0.066818286,-0.354535303,0.039850804,-0.391120876,-0.07354627,-0.029440843,0.122923314,0.19323951,-0.036497139
226,-14.15910209,-1.484615694,0.138379162,0.18068616,-0.03827217,-0.246391274,-0.032423768,-0.37523484,-0.060993589,-0.379986828,-0.061772009,-0.02987071,0.092170093,0.212499224,-0.044952375
227,-13.88646975,-1.435832493,0.173813333,0.298034262,-0.034832153,-0.137688159,0.061303524,-0.309984704,-0.011357524,-0.480147389,-0.026405909,-0.042507982,0.104714962,0.166561843,-0.040982347
228,-13.3285943,-1.45454582,0.129400377,0.24959022,-0.057843499,-0.173448417,-0.113550745,-0.373806103,-0.026156199,-0.418344394,-0.055466213,-0.052292079,0.126337409,0.167178995,-0.064436203
229,-13.14427079,-1.416110485,0.248817258,0.27910571,-0.028717468,-0.227533615,0.026399268,-0.333396749,0.067142652,-0.393894676,-0.058574585,-0.110000719,0.16964831,0.181284008,-0.073314307
230,-12.65990415,-1.483990726,0.179298279,0.256121521,-0.066335738,-0.204463118,0.010132244,-0.368029194,-0.039254766,-0.400057184,-0.090098969,-0.05087894,0.104050905,0.177701281,-0.046741355
231,-12.26142878,-1.434981785,0.182348035,0.168627146,-0.07055169,-0.211569033,-0.080368493,-0.385112816,0.04880982,-0.382293308,-0.045549295,-0.040495119,0.061139075,0.187961901,-0.101517738
232,-11.82485829,-1.476682611,0.176629479,0.231537965,-0.077223827,-0.179763474,-0.052852212,-0.333298286,0.014517977,-0.454447314,-0.072538529,-0.063099268,0.140510865,0.146418092,-0.072700694
233,-11.56788725,-1.414100567,0.096533943,0.290683348,-0.013324522,-0.172040495,-0.037150316,-0.32839274,0.00766533,-0.396802999,-0.05074977,-0.079770905,0.088338026,0.212111209,-0.084499612
234,-11.10947247,-1.458817686,0.105251773,0.252337223,-0.075720251,-0.204786083,-0.02608322,-0.269027904,0.038375841,-0.406167067,-0.04007625,-0.092332088,0.114666919,0.166430604,-0.0351258
